entity,code,year_value,other_portion,alcohol_portion,sugar_portion,dairy_eggs_portion,fruit_vegetables_portion,starchy_roots_portion,pulses_portion,cereals_grains_portion,oils_fats_portion,meat_portion,total_kilocalories,share_obese_adults
Austria,AUT,1997,0.01001717229536348,0.07326846021751574,0.12907842014882656,0.12306811677160848,0.0569547796222095,0.03205495134516314,0.0017172295363480253,0.21093302804808242,0.23926731539782484,0.12364052661705781,3494,13.7
Austria,AUT,1998,0.009700665188470067,0.07067627494456763,0.125,0.11446784922394679,0.04573170731707317,0.02854767184035477,0.0011086474501108647,0.251940133037694,0.23337028824833703,0.11945676274944568,3608,14.1
Austria,AUT,1999,0.009256738361012797,0.07296487884563027,0.12142662673563845,0.11298665940647971,0.05662945820854887,0.03103729921045467,0.0021780560849441874,0.2455758235774571,0.23223523005717397,0.11570922951265995,3673,14.6
Austria,AUT,2000,0.007514761137949544,0.07112184648416532,0.1202361782071927,0.10923242082662372,0.05689747718733226,0.03140096618357488,0.001878690284487386,0.25201288244766507,0.23081052066559313,0.118894256575416,3726,15
Austria,AUT,2001,0.008583690987124463,0.06947424892703863,0.11775751072961374,0.11051502145922747,0.059817596566523606,0.03031115879828326,0.0018776824034334764,0.25026824034334766,0.2371244635193133,0.11427038626609443,3728,15.4
Austria,AUT,2002,0.008214676889375685,0.07092004381161007,0.11856516976998904,0.11226725082146768,0.05750273822562979,0.03285870755750274,0.0016429353778751369,0.2524644030668127,0.23028477546549836,0.11527929901423878,3652,15.8
Austria,AUT,2003,0.00997506234413965,0.07204211692989748,0.12247159878082571,0.08700471044610696,0.06511499030202272,0.029093931837073983,0.0016625103906899418,0.25907453588251594,0.23857024106400665,0.11499030202272098,3609,16.2
Austria,AUT,2004,0.012479201331114808,0.0684969495285635,0.12534664448141986,0.07903494176372712,0.06794231835829173,0.031336661120354964,0.0016638935108153079,0.2454242928452579,0.2493067110371603,0.11896838602329451,3606,16.6
Austria,AUT,2005,0.010439560439560439,0.06758241758241758,0.13076923076923078,0.08131868131868132,0.06428571428571428,0.03076923076923077,0.0013736263736263737,0.2590659340659341,0.23708791208791208,0.11730769230769231,3640,17
Austria,AUT,2006,0.01398225329389621,0.06641570314600699,0.12637805861790805,0.07797795106211347,0.06534014520032266,0.02635116966926593,0.0013444474321054048,0.2497983328851842,0.2610916913148696,0.1113202473783275,3719,17.5
Austria,AUT,2007,0.009900990099009901,0.0660957987690661,0.12122023013112122,0.08108108108108109,0.06823655338506823,0.0280974043350281,0.0016055659620016055,0.25153866738025155,0.25742574257425743,0.1147979662831148,3737,17.9
Austria,AUT,2008,0.008340059187516815,0.061608824320688725,0.12483185364541297,0.08393866020984665,0.07371536185095508,0.029055690072639227,0.0016142050040355124,0.2448210922787194,0.2623083131557708,0.10976594027441484,3717,18.3
Austria,AUT,2009,0.009669621273166801,0.0652699435938759,0.11979586355089981,0.08138597904915391,0.064464141821112,0.029546065001343002,0.0018802041364491002,0.23986032769272092,0.27531560569433255,0.11281224818694602,3723,18.7
Austria,AUT,2010,0.00644468313641246,0.06283566058002148,0.12271750805585392,0.08109559613319012,0.0663265306122449,0.02900107411385607,0.0018796992481203006,0.23361976369495166,0.2824919441460795,0.11358754027926961,3724,19.2
Austria,AUT,2011,0.008032128514056224,0.06345381526104418,0.12235609103078983,0.08165997322623829,0.07309236947791165,0.02971887550200803,0.0018741633199464524,0.236144578313253,0.27228915662650605,0.11137884872824631,3735,19.6
Austria,AUT,2012,0.010163145225996255,0.062316127306766514,0.12142284033163947,0.085316929660337,0.0703396630115004,0.027814923776410806,0.0018721583311045735,0.23829901043059643,0.2757421770526879,0.10671302487296068,3739,20.1
Austria,AUT,2013,0.009819532908704883,0.06449044585987261,0.11571125265392782,0.0865180467091295,0.06926751592356688,0.029193205944798302,0.0018577494692144374,0.23540339702760085,0.2773354564755839,0.11040339702760085,3768,20.5
Azerbaijan,AZE,1992,0.0030198446937014668,0.028041415012942193,0.05737704918032787,0.07463330457290768,0.06471095772217429,0.02070750647109577,0,0.6514236410698878,0.05176876617773943,0.04831751509922347,2318,9.4
Azerbaijan,AZE,1993,0.0026845637583892616,0.0174496644295302,0.04876957494407159,0.07114093959731543,0.059507829977628636,0.02058165548098434,0,0.6854586129753915,0.05100671140939597,0.043400447427293064,2235,9.7
Azerbaijan,AZE,1994,0.0037054191755442334,0.009263547938860583,0.05465493283927744,0.0778138026864289,0.06160259379342288,0.019916628068550254,0,0.6711440481704493,0.06947660954145438,0.03242241778601204,2159,10
Azerbaijan,AZE,1995,0.00799623706491063,0.00799623706491063,0.060206961429915336,0.0761994355597366,0.0658513640639699,0.01975540921919097,0,0.6636876763875823,0.06114769520225776,0.03715898400752587,2126,10.3
Azerbaijan,AZE,1996,0.006297795771479982,0.016644174538911382,0.0625281151596941,0.057579847053531266,0.06297795771479982,0.0206927575348628,0,0.6518218623481782,0.08097165991902834,0.04048582995951417,2223,10.6
Azerbaijan,AZE,1997,0.0029688273132112814,0.004453240969816922,0.07372587827808016,0.07323107372587828,0.048985650667986144,0.024740227610094014,0,0.6763978228599703,0.05442850074220683,0.04106877783275606,2021,10.9
Azerbaijan,AZE,1998,0.005191127890514393,0.006134969325153374,0.06937234544596507,0.06701274185936762,0.05757432751297782,0.026899480887210947,0,0.6696554978763568,0.05049551675318546,0.04766399244926852,2119,11.2
Azerbaijan,AZE,1999,0.005034324942791762,0.02745995423340961,0.056292906178489706,0.06590389016018307,0.06453089244851258,0.032036613272311214,0,0.6398169336384439,0.06178489702517163,0.0471395881006865,2185,11.5
Azerbaijan,AZE,2000,0.003943908851884312,0.04250657318141981,0.04732690622261174,0.06485539000876424,0.06266432953549518,0.03768624014022787,0,0.64022787028922,0.05740578439964943,0.043382997370727434,2282,11.8
Azerbaijan,AZE,2001,0.005482918599746942,0.035849852382960776,0.052720371151412905,0.061999156474061574,0.06621678616617462,0.044285111767186844,0,0.6334879797553775,0.060312104597216365,0.0396457191058625,2371,12.2
Azerbaijan,AZE,2002,0.008533116619260463,0.029256399837464444,0.0633888663145063,0.060950832994717596,0.065826899634295,0.048354327509142626,0,0.621292157659488,0.06216984965461195,0.04022754977651361,2461,12.5
Azerbaijan,AZE,2003,0.009788566953797965,0.026233359436178542,0.06421299921691465,0.06225528582615505,0.06617071260767424,0.052466718872357085,0,0.605716523101018,0.07204385277995301,0.04111198120595145,2554,12.8
Azerbaijan,AZE,2004,0.012883668056081848,0.027283061765820387,0.05949223190602501,0.05721864342553998,0.05608184918529746,0.05646078059871163,0,0.6097006441834028,0.0799545282303903,0.04092459264873058,2639,13.2
Azerbaijan,AZE,2005,0.01268946069792034,0.028903771589707437,0.06309481847021502,0.06415227352837505,0.06415227352837505,0.058864998237574906,0.0028198801550934085,0.5988720479379627,0.06661966866408178,0.039830807190694394,2837,13.6
Azerbaijan,AZE,2006,0.011976047904191617,0.03260146373918829,0.06187624750499002,0.061543579507651366,0.06387225548902195,0.054557551563539586,0.0026613439787092482,0.614105123087159,0.05755156353958749,0.039254823685961414,3006,14
Azerbaijan,AZE,2007,0.01159324279562769,0.05631003643590593,0.04769791321629679,0.06392845313017556,0.06260351109638954,0.052003974826101355,0.0029811195760185492,0.6121232196091421,0.05067903279231534,0.040079496522027164,3019,14.4
Azerbaijan,AZE,2008,0.011235955056179775,0.03932584269662921,0.052544613350958363,0.06741573033707865,0.06080634500991408,0.04923992068737607,0.003304692663582287,0.6239259748843358,0.05122273628552545,0.040978189028420355,3026,14.9
Azerbaijan,AZE,2009,0.010684474123539232,0.04373956594323873,0.051085141903171954,0.07345575959933222,0.06410684474123539,0.04908180300500835,0.003005008347245409,0.6010016694490818,0.05175292153589316,0.05208681135225376,2995,15.4
Azerbaijan,AZE,2010,0.010763538513286243,0.04675412041708712,0.05415405314497141,0.08106289942818702,0.06659939455095863,0.04507231752438614,0.0030272452068617556,0.5775311133535149,0.05751765893037336,0.05751765893037336,2973,15.9
Azerbaijan,AZE,2011,0.010529779532741033,0.04606778545574202,0.0539651201052978,0.08522540309312274,0.0677854557420204,0.04343534057255676,0.003290556103981573,0.5778216518591642,0.05462323132609411,0.05725567620927937,3039,16.5
Azerbaijan,AZE,2012,0.011456628477905073,0.044189852700491,0.05793780687397709,0.08183306055646482,0.06546644844517185,0.04320785597381342,0.0029459901800327334,0.5793780687397708,0.057283142389525366,0.05630114566284779,3055,17.1
Azerbaijan,AZE,2013,0.012187299550994226,0.04939063502245029,0.05933290570878769,0.08531109685695959,0.06254008980115458,0.043296985246953176,0.0028864656831302116,0.5753688261706222,0.05388069275176395,0.055805003207184095,3118,17.8
Bahamas,BHS,1975,0.012387868432293891,0.06663818880820162,0.14822725331055106,0.06578385305425032,0.08799658265698419,0.02691157624946604,0.019222554463904314,0.27167876975651434,0.11319948739854763,0.18795386586928664,2341,10.7
Bahamas,BHS,1976,0.017796610169491526,0.06991525423728813,0.13516949152542374,0.06313559322033899,0.08813559322033898,0.026694915254237287,0.019067796610169493,0.28220338983050847,0.11059322033898306,0.18728813559322033,2360,11
Bahamas,BHS,1977,0.016696750902527077,0.0776173285198556,0.1588447653429603,0.06182310469314079,0.08754512635379061,0.02256317689530686,0.01895306859205776,0.28203971119133575,0.10108303249097472,0.17283393501805056,2216,11.2
Bahamas,BHS,1978,0.011483693155718878,0.07762976573265962,0.17271474506201195,0.05695911805236564,0.09232889297197978,0.022508038585209004,0.0133210840606339,0.2806614607257694,0.09554432705558108,0.17684887459807075,2177,11.5
Bahamas,BHS,1979,0.013250883392226149,0.07420494699646643,0.16563604240282687,0.05742049469964664,0.08833922261484099,0.02120141342756184,0.013250883392226149,0.2756183745583039,0.10159010600706714,0.1894876325088339,2264,11.8
Bahamas,BHS,1980,0.020175104682146935,0.06395127521888085,0.17091739626950894,0.05900266463646745,0.08488770460601447,0.022459078797106968,0.01598781880472021,0.2615150361629235,0.10430148458317473,0.19680243623905597,2627,12.1
Bahamas,BHS,1981,0.018807523009203683,0.06522609043617447,0.17486994797919167,0.05562224889955982,0.07803121248499399,0.026410564225690276,0.011604641856742696,0.26850740296118447,0.10404161664665866,0.19687875150060025,2499,12.5
Bahamas,BHS,1982,0.022553655874863587,0.058930520189159695,0.16478719534376138,0.06620589305201892,0.08766824299745361,0.02691887959257912,0.015278283012004365,0.2720989450709349,0.09930883957802837,0.18624954528919607,2749,12.9
Bahamas,BHS,1983,0.02084884586746091,0.06105733432613552,0.1530156366344006,0.06701414743112435,0.08674609084139985,0.02494415487714073,0.014892032762472078,0.28034251675353683,0.10201042442293373,0.18912881608339538,2686,13.3
Bahamas,BHS,1984,0.019962335216572504,0.061016949152542375,0.15894538606403014,0.0696798493408663,0.08964218455743879,0.02448210922787194,0.015819209039548022,0.2583804143126177,0.10546139359698682,0.19661016949152543,2655,13.8
Bahamas,BHS,1985,0.021835677276091783,0.05958549222797927,0.16321243523316062,0.0688378978534419,0.08660251665433012,0.022575869726128794,0.015544041450777202,0.2716506291635825,0.09807549962990378,0.192079940784604,2702,14.2
Bahamas,BHS,1986,0.021889821233126595,0.060197008391098136,0.1441079897847501,0.06858810653046334,0.09485589201021526,0.020795330171470266,0.015322874863188618,0.26413717621306093,0.1087194454578621,0.20138635534476468,2741,14.7
Bahamas,BHS,1987,0.02411399342345634,0.0577274388016076,0.14358786993058092,0.07161125319693094,0.09828279137742053,0.02082572159298502,0.01278772378516624,0.2637924735111436,0.10887833394227256,0.19839240043843626,2737,15.3
Bahamas,BHS,1988,0.01685796269727403,0.05380200860832138,0.15530846484935437,0.07281205164992827,0.09684361549497848,0.01649928263988522,0.013629842180774749,0.2733142037302726,0.10222381635581061,0.19870875179340028,2788,15.8
Bahamas,BHS,1989,0.012963629816348578,0.05617572920417717,0.16240547353258913,0.07238026647461289,0.09254591285559957,0.01692473892689953,0.014404033129276198,0.2686352178610011,0.1166726683471372,0.18689232985235865,2777,16.4
Bahamas,BHS,1990,0.010685335298452468,0.059322033898305086,0.16801768607221812,0.07037582903463523,0.08806190125276345,0.015106853352984525,0.011790714812085483,0.28187177597641855,0.10095799557848195,0.19380987472365513,2714,16.9
Bahamas,BHS,1991,0.010356731875719217,0.05868814729574223,0.1622554660529344,0.0744150364403529,0.08553893364019946,0.01534330648254699,0.012658227848101266,0.26735711545838126,0.11047180667433831,0.20291522823168393,2607,17.5
Bahamas,BHS,1992,0.011186576108669596,0.06632041550139832,0.16340391530163803,0.07111466240511387,0.09029165001997602,0.015980823012385136,0.013184178985217739,0.2684778266080703,0.10946863763483819,0.19057131442269276,2503,18.1
Bahamas,BHS,1993,0.013636363636363636,0.07355371900826446,0.15950413223140497,0.07148760330578513,0.09132231404958678,0.015289256198347107,0.011983471074380166,0.2590909090909091,0.10991735537190082,0.19421487603305784,2420,18.7
Bahamas,BHS,1994,0.015282940933498555,0.0698058653448988,0.1524163568773234,0.0735233374638579,0.0821974390747625,0.01569599339116068,0.01486988847583643,0.27261462205700127,0.10326311441553077,0.2003304419661297,2421,19.3
Bahamas,BHS,1995,0.04181459566074951,0.06035502958579882,0.17120315581854043,0.06785009861932939,0.08126232741617356,0.015779092702169626,0.011045364891518738,0.2875739644970414,0.08757396449704143,0.1755424063116371,2535,19.9
Bahamas,BHS,1996,0.0528391167192429,0.055993690851735015,0.1805993690851735,0.06742902208201892,0.07925867507886436,0.016167192429022082,0.009858044164037854,0.27563091482649843,0.0887223974763407,0.17350157728706625,2536,20.5
Bahamas,BHS,1997,0.03696718219539796,0.05394190871369295,0.15277253866465484,0.06903055450773293,0.08562806488117691,0.018106374952847983,0.005658242172764994,0.27800829875518673,0.11505092417955488,0.18483591097698981,2651,21.2
Bahamas,BHS,1998,0.025374855824682813,0.0526720492118416,0.15417147251057287,0.06997308727412534,0.09304113802383698,0.018069973087274125,0.0057670126874279125,0.27258746635909264,0.11457131872356786,0.19377162629757785,2601,21.8
Bahamas,BHS,1999,0.02737698853126156,0.049944506104328525,0.14909359970403255,0.06733259341472438,0.097669256381798,0.0196078431372549,0.007029226785053644,0.2634110247872734,0.11690714021457639,0.20162782093969664,2703,22.5
Bahamas,BHS,2000,0.03670385030586542,0.044620367038503056,0.1385390428211587,0.07016912558474271,0.10687297589060814,0.02195034184958618,0.0061173083843109035,0.26088521050737673,0.11550917596257647,0.1986326016552717,2779,23.1
Bahamas,BHS,2001,0.033273056057866186,0.045207956600361664,0.13453887884267632,0.0701627486437613,0.09981916817359855,0.020976491862567812,0.0065099457504520794,0.26763110307414106,0.12296564195298372,0.19891500904159132,2765,23.7
Bahamas,BHS,2002,0.027155963302752294,0.057247706422018346,0.12293577981651377,0.06568807339449541,0.09027522935779816,0.02055045871559633,0.006972477064220183,0.2748623853211009,0.12220183486238533,0.21211009174311926,2725,24.2
Bahamas,BHS,2003,0.022710349962769917,0.05137751303052867,0.1526433358153388,0.06403574087862993,0.08041697691734921,0.018615040953090096,0.006329113924050633,0.28294862248696945,0.12174236783320923,0.19918093819806404,2686,24.8
Bahamas,BHS,2004,0.025169045830202855,0.05033809166040571,0.15401953418482345,0.06348610067618332,0.09504132231404959,0.019534184823441023,0.004507888805409466,0.2667167543200601,0.12321562734785875,0.19797145003756575,2662,25.3
Bahamas,BHS,2005,0.04003021148036254,0.04984894259818731,0.15898791540785498,0.06533232628398791,0.09818731117824774,0.019259818731117824,0.006419939577039275,0.23716012084592145,0.12235649546827794,0.20241691842900303,2648,25.9
Bahamas,BHS,2006,0.041872858774267226,0.05024743052912067,0.1476969927674153,0.07042253521126761,0.09250095165588124,0.02131709173962695,0.00723258469737343,0.2447658926532166,0.11952797868290826,0.20441568328892273,2627,26.4
Bahamas,BHS,2007,0.0418426103646833,0.05105566218809981,0.145489443378119,0.07178502879078695,0.08982725527831094,0.021880998080614205,0.008061420345489444,0.2452975047984645,0.12168905950095969,0.20307101727447216,2605,27
Bahamas,BHS,2008,0.04719535783365571,0.05106382978723404,0.1470019342359768,0.06885880077369438,0.09671179883945841,0.017794970986460348,0.006963249516441006,0.23481624758220504,0.12224371373307544,0.20735009671179883,2585,27.5
Bahamas,BHS,2009,0.060328369606720125,0.051164566628484155,0.13898434516991218,0.07712867506681939,0.09087437953417335,0.012218403970981291,0.004963726613211149,0.2279495990836197,0.12371134020618557,0.2126765941198931,2619,28.1
Bahamas,BHS,2010,0.0573518090839107,0.05157813702848345,0.1374133949191686,0.07005388760585066,0.09969207082371055,0.022324865280985373,0.003849114703618168,0.23056197074672824,0.11932255581216321,0.20785219399538107,2598,28.6
Bahamas,BHS,2011,0.06074766355140187,0.05334890965732087,0.13862928348909656,0.06619937694704049,0.10085669781931464,0.02102803738317757,0.004672897196261682,0.23208722741433022,0.11721183800623053,0.20521806853582555,2568,29.2
Bahamas,BHS,2012,0.0595282665668289,0.04605016847622613,0.11868214152002995,0.07862223886184949,0.11344065892923999,0.010857356795207787,0.004492699363534257,0.21864470235866718,0.1388992886559341,0.21078247847248222,2671,29.7
Bahamas,BHS,2013,0.05355805243445693,0.039700374531835204,0.13183520599250936,0.07827715355805244,0.11198501872659176,0.011235955056179775,0.004119850187265918,0.24531835205992508,0.12921348314606743,0.1947565543071161,2670,30.3
Bangladesh,BGD,1975,0.008735868448098663,0,0.04881808838643371,0.012332990750256937,0.01644398766700925,0.02158273381294964,0.03391572456320658,0.8129496402877698,0.029290853031860225,0.01593011305241521,1946,0.2
Bangladesh,BGD,1976,0.00860832137733142,0,0.04543280726924916,0.01291248206599713,0.01482544237207078,0.021042563366810138,0.03443328550932568,0.8115734098517455,0.036824485891917745,0.014347202295552367,2091,0.2
Bangladesh,BGD,1977,0.00842548709847288,0.000526592943654555,0.0468667719852554,0.01369141653501843,0.01579778830963665,0.020010531858873092,0.03896787783043707,0.8125329120589784,0.02738283307003686,0.01579778830963665,1899,0.2
Bangladesh,BGD,1978,0.008858267716535433,0,0.040354330708661415,0.014271653543307087,0.014271653543307087,0.02066929133858268,0.0344488188976378,0.8233267716535433,0.028543307086614175,0.015255905511811024,2032,0.2
Bangladesh,BGD,1979,0.005758157389635317,0,0.04126679462571977,0.013435700575815739,0.013915547024952015,0.019673704414587333,0.030230326295585412,0.8301343570057581,0.030230326295585412,0.015355086372360844,2084,0.3
Bangladesh,BGD,1980,0.006426099851705388,0,0.04152249134948097,0.011863568956994563,0.01384083044982699,0.019772614928324272,0.029658922392486405,0.8339100346020761,0.03064755313890262,0.012357884330202669,2023,0.3
Bangladesh,BGD,1981,0.0065065065065065065,0,0.042042042042042045,0.012012012012012012,0.014014014014014014,0.01901901901901902,0.028028028028028028,0.8323323323323323,0.033533533533533534,0.012512512512512513,1998,0.3
Bangladesh,BGD,1982,0.0064039408866995075,0,0.041379310344827586,0.01083743842364532,0.014285714285714285,0.0187192118226601,0.026108374384236452,0.8315270935960591,0.03793103448275862,0.012807881773399015,2030,0.3
Bangladesh,BGD,1983,0.005847953216374269,0,0.03996101364522417,0.011208576998050682,0.013157894736842105,0.018518518518518517,0.024853801169590642,0.8333333333333334,0.03996101364522417,0.013157894736842105,2052,0.4
Bangladesh,BGD,1984,0.006899950714637753,0,0.03992114342040414,0.011335633316904879,0.012814194184327254,0.018728437654016758,0.025135534746180386,0.8358797437161163,0.036471168063085264,0.012814194184327254,2029,0.4
Bangladesh,BGD,1985,0.006769825918762089,0,0.035783365570599614,0.013539651837524178,0.012572533849129593,0.017408123791102514,0.024177949709864602,0.8322050290135397,0.04448742746615087,0.013056092843326886,2068,0.4
Bangladesh,BGD,1986,0.0062923523717328175,0,0.04065827686350436,0.013068731848983543,0.013068731848983543,0.015972894482090997,0.022749273959341725,0.8330106485963213,0.04211035818005808,0.013068731848983543,2066,0.4
Bangladesh,BGD,1987,0.005149812734082397,0,0.03885767790262172,0.013108614232209739,0.011704119850187267,0.013576779026217229,0.021067415730337078,0.8323970037453183,0.05102996254681648,0.013108614232209739,2136,0.5
Bangladesh,BGD,1988,0.006166982922201139,0,0.03984819734345351,0.013282732447817837,0.011385199240986717,0.015654648956356737,0.023244781783681213,0.8263757115749526,0.05075901328273245,0.013282732447817837,2108,0.5
Bangladesh,BGD,1989,0.006235011990407674,0,0.039328537170263786,0.01342925659472422,0.011510791366906475,0.01342925659472422,0.022062350119904078,0.8292565947242206,0.051798561151079135,0.012949640287769784,2085,0.5
Bangladesh,BGD,1990,0.006158218853623875,0,0.03694931312174325,0.013737565135007106,0.011842728564661297,0.012790146849834202,0.02700142112742776,0.8398863098057793,0.039317858834675506,0.01231643770724775,2111,0.6
Bangladesh,BGD,1991,0.006616257088846881,0,0.0335538752362949,0.013705103969754254,0.011342155009451797,0.013232514177693762,0.023156899810964082,0.8393194706994329,0.046313799621928164,0.01275992438563327,2116,0.6
Bangladesh,BGD,1992,0.007579346281383231,0,0.03315963998105163,0.013263855992420654,0.011369019422074847,0.013737565135007106,0.020843202273803884,0.8289909995262909,0.058266224538133585,0.012790146849834202,2111,0.7
Bangladesh,BGD,1993,0.007462686567164179,0,0.03631840796019901,0.013930348258706468,0.011442786069651741,0.013930348258706468,0.021890547263681594,0.8278606965174129,0.05323383084577114,0.013930348258706468,2010,0.7
Bangladesh,BGD,1994,0.006490264603095357,0,0.034947578632051925,0.01347978032950574,0.011482775836245632,0.013979031452820768,0.023964053919121316,0.8292561158262606,0.05192211682476285,0.014478282576135796,2003,0.8
Bangladesh,BGD,1995,0.006363191385217817,0,0.033284385707293196,0.013215859030837005,0.011257953989231522,0.013705335291238374,0.01957905041605482,0.8306412139011258,0.05775819872736172,0.014194811551639746,2043,0.8
Bangladesh,BGD,1996,0.00634765625,0,0.03271484375,0.01416015625,0.01123046875,0.013671875,0.01953125,0.830078125,0.0576171875,0.0146484375,2048,0.9
Bangladesh,BGD,1997,0.0057251908396946565,0,0.03816793893129771,0.014790076335877863,0.01097328244274809,0.012881679389312978,0.02099236641221374,0.8067748091603053,0.07442748091603053,0.015267175572519083,2096,0.9
Bangladesh,BGD,1998,0.005552984729291994,0,0.03378065710319297,0.013419713095788986,0.01064322073114299,0.01156871818602499,0.01897269782508098,0.7954650624710782,0.0953262378528459,0.015270708005552984,2161,1
Bangladesh,BGD,1999,0.008384819064430714,0,0.028684907325684024,0.01323918799646955,0.010150044130626656,0.0176522506619594,0.018093556928508385,0.8296557811120918,0.05913503971756399,0.01500441306266549,2266,1.1
Bangladesh,BGD,2000,0.00841452612931798,0,0.027900797165633304,0.013286093888396812,0.010186005314437556,0.018600531443755536,0.01682905225863596,0.8153232949512843,0.07351638618246235,0.015943312666076175,2258,1.1
Bangladesh,BGD,2001,0.008151008151008152,0,0.03346203346203346,0.01287001287001287,0.009438009438009438,0.019305019305019305,0.02059202059202059,0.8103818103818103,0.06992706992706993,0.015873015873015872,2331,1.2
Bangladesh,BGD,2002,0.009079118028534372,0,0.027669693039342844,0.01340250756593169,0.009943795936013834,0.01772589710332901,0.021184608733246867,0.8283614353653265,0.055771725032425425,0.016861219195849545,2313,1.3
Bangladesh,BGD,2003,0.00851063829787234,0,0.025106382978723404,0.013191489361702127,0.011063829787234043,0.019148936170212766,0.01829787234042553,0.8251063829787234,0.06297872340425532,0.016595744680851062,2350,1.4
Bangladesh,BGD,2004,0.009235936188077247,0,0.03190596137699412,0.013853904282115869,0.013014273719563391,0.020570948782535684,0.019731318219983206,0.8085642317380353,0.06591099916036944,0.017212426532325777,2382,1.5
Bangladesh,BGD,2005,0.010539629005059023,0,0.04215851602023609,0.01475548060708263,0.016020236087689713,0.025295109612141653,0.017284991568296795,0.7862563237774031,0.0699831365935919,0.01770657672849916,2372,1.6
Bangladesh,BGD,2006,0.00885328836424958,0,0.03625632377740304,0.01475548060708263,0.01770657672849916,0.02782462057335582,0.01391231028667791,0.7858347386172007,0.07672849915682968,0.01812816188870152,2372,1.7
Bangladesh,BGD,2007,0.01075713694662805,0,0.03434009102192801,0.014894497310715763,0.01985932974762102,0.025651634257343816,0.02027306578402979,0.7836160529582127,0.0719900703351262,0.018618121638394703,2417,1.8
Bangladesh,BGD,2008,0.009220452640402346,0,0.03352891869237217,0.01550712489522213,0.022212908633696564,0.03310980720871752,0.011316010058675607,0.7870913663034367,0.06873428331936295,0.019279128248113998,2386,1.9
Bangladesh,BGD,2009,0.010721649484536083,0,0.0334020618556701,0.016082474226804123,0.021855670103092785,0.02515463917525773,0.02597938144329897,0.7736082474226804,0.07298969072164949,0.02020618556701031,2425,2.1
Bangladesh,BGD,2010,0.01066010660106601,0,0.031570315703157034,0.017220172201722016,0.02214022140221402,0.03731037310373104,0.025010250102501026,0.7675276752767528,0.06806068060680606,0.02050020500205002,2439,2.2
Bangladesh,BGD,2011,0.011939069575957185,0,0.03211198023878139,0.01729106628242075,0.02099629477151091,0.03869905310827501,0.015232606010703994,0.7710992177850967,0.07122272540139975,0.02140798682585426,2429,2.4
Bangladesh,BGD,2012,0.01190965092402464,0,0.032032854209445585,0.018069815195071868,0.020944558521560575,0.03737166324435318,0.01724845995893224,0.7683778234086243,0.07268993839835729,0.02135523613963039,2435,2.6
Bangladesh,BGD,2013,0.009795918367346938,0,0.03142857142857143,0.018775510204081632,0.02163265306122449,0.03836734693877551,0.025306122448979593,0.763265306122449,0.07061224489795918,0.020816326530612245,2450,2.7
Barbados,BRB,1975,0.01395848246241947,0.03937007874015748,0.20937723693629207,0.05261274158911954,0.022548317823908374,0.05332856120257695,0.026843235504652826,0.29599141016463854,0.1306370794559771,0.15533285612025768,2794,7.4
Barbados,BRB,1976,0.018907563025210083,0.03816526610644258,0.20448179271708683,0.055322128851540614,0.02275910364145658,0.045168067226890755,0.02696078431372549,0.28956582633053224,0.13060224089635855,0.16806722689075632,2856,7.6
Barbados,BRB,1977,0.018074383037886686,0.049009384775808136,0.20681265206812652,0.056308654848800835,0.022940563086548488,0.053180396246089674,0.029197080291970802,0.2822384428223844,0.12200208550573514,0.16023635731664929,2877,7.8
Barbados,BRB,1978,0.02049731182795699,0.04973118279569892,0.20329301075268819,0.06283602150537634,0.025201612903225805,0.05779569892473118,0.02486559139784946,0.2765456989247312,0.11895161290322581,0.16028225806451613,2976,8
Barbados,BRB,1979,0.022908712252690037,0.03679278028462339,0.21624435959736202,0.0603956959389101,0.027421034363068378,0.04373481430059007,0.02568552585907671,0.2776813606386671,0.12738632419298854,0.16174939257202361,2881,8.3
Barbados,BRB,1980,0.021967213114754098,0.037377049180327866,0.2062295081967213,0.07245901639344263,0.02819672131147541,0.0580327868852459,0.02360655737704918,0.28098360655737703,0.12131147540983607,0.1498360655737705,3050,8.5
Barbados,BRB,1981,0.023347583031897403,0.0381453469253535,0.21933574482078264,0.05327195001644196,0.029266688589279843,0.03978954291351529,0.025649457415323908,0.27425189082538637,0.1252877342979283,0.17165406116409077,3041,8.8
Barbados,BRB,1982,0.024539877300613498,0.038173142467621,0.20961145194274028,0.06066802999318337,0.028970688479890934,0.048738922972051804,0.02556237218813906,0.2501704158145876,0.14280845262440353,0.17075664621676892,2934,9
Barbados,BRB,1983,0.020462931902046292,0.03656491110365649,0.21938946662193895,0.06138879570613888,0.02952029520295203,0.04562227440456223,0.02549480040254948,0.2717208990271721,0.1261321704126132,0.16370345521637034,2981,9.2
Barbados,BRB,1984,0.022548684660061498,0.03382302699009224,0.19610522719508028,0.07687051588657329,0.02869832593098736,0.039631021523744446,0.023231978134608814,0.2839084386744107,0.134267167748548,0.1609156132558934,2927,9.4
Barbados,BRB,1985,0.024682893383613302,0.03462461432979088,0.1906067877956805,0.07644840589646898,0.029139526911210148,0.03599588618443606,0.025368529310935892,0.2893383613301337,0.12924237230030852,0.164552622557422,2917,9.6
Barbados,BRB,1986,0.025758069775024452,0.03619171829149005,0.18193674600586893,0.07303553961525922,0.03195304858167591,0.035539615259210955,0.024127812194326703,0.2918161069448973,0.1382458428431692,0.16139550048907728,3067,9.8
